SP2 Parser Failure
4	57394648
9	57386641
22	57390580
42	57418084
42	57412767
42	57419308
42	57400859
42	57403729

Unidentified
2	57356840
2	57381690
2	57389460
2	57386731
2	57400171
2	57383482
2	57375593
2	57374034
2	57396464
2	57412995
2	57368536
2	57396636
2	57418236
2	57383267
2	57388977
2	57393547
2	57393619
2	57393809
2	57406779
2	57410619
3	57366325
6	57392571
6	57377483
6	57387393
6	57377474
6	57356846
6	57405706
6	57415847
6	57392428
6	57414878
8	57374180
8	57371721
8	57422292
8	57357554
8	57376074
8	57385715
8	57400105
8	57385516
8	57396976
8	57397656
8	57356797
8	57407917
8	57396219
9	57385832
9	57399814
9	57381785
9	57398366
9	57383677
9	57410428
10	57366134
10	57373578
11	57382940
11	57389060
11	57389080
11	57379131
11	57379512
11	57398952
11	57420962
11	57389073
11	57378774
11	57389084
11	57410474
11	57420694
11	57389067
11	57395728
11	57412018
11	57379009
12	57411175
12	57395918
14	57385181
14	57421494
15	57395912
15	57391888
16	57408856
17	57393875
17	57375539
17	57393879
19	57404265
20	57397130
20	57389602
20	57394702
20	57390615
20	57395675
20	57391266
20	57400956
20	57416086
20	57416766
20	57357437
20	57397318
21	57400984
22	57366030
22	57395880
22	57404860
22	57417590
22	57372661
22	57373461
22	57370762
22	57373514
22	57406154
22	57387575
22	57391855
22	57380047
22	57387567
22	57399037
22	57387578
22	57379329
22	57418169
23	57355610
23	57390876
24	57381199
25	57366060
25	57397532
25	57394305
25	57402248
26	57405635
26	57408755
26	57420049
27	57396722
27	57383405
28	57409530
28	57389131
28	57403821
28	57371192
28	57396292
28	57396702
28	57387723
28	57397953
28	57398053
28	57399663
28	57410213
28	57371224
28	57391014
28	57417884
28	57419814
28	57370155
28	57410235
28	57373526
28	57380916
28	57396696
28	57421456
28	57366627
28	57380618
28	57416209
28	57416559
29	57418375
29	57411336
30	57419380
30	57379331
30	57379174
30	57379244
30	57417915
30	57381616
30	57417229
35	57382570
35	57385090
35	57388880
35	57389940
35	57406010
35	57415280
35	57415960
35	57421070
35	57366111
35	57388881
35	57406681
35	57411121
35	57415371
35	57387452
35	57388882
35	57404532
35	57398493
35	57406663
35	57406673
35	57415444
35	57417254
35	57356085
35	57393765
35	57398465
35	57402135
35	57418715
35	57393116
35	57401576
35	57406166
35	57406186
35	57422326
35	57367557
35	57388877
35	57395107
35	57401707
35	57403547
35	57406007
35	57417487
35	57388878
35	57399918
35	57401378
35	57404438
35	57404528
35	57410408
35	57411588
35	57387629
35	57388879
35	57389819
35	57406659
35	57421929
41	57421947
41	57398798
42	57355602
42	57393222
42	57386357
43	57381700
43	57404504
43	57389596
43	57396676
43	57381548
43	57404388
44	57398243
45	57406490
45	57354591
45	57374791
45	57354622
45	57406484
45	57421605
45	57377867
45	57354078
45	57395448
45	57375139
46	57398500
46	57414342
46	57384356
50	57355437
51	57369401
51	57378077
51	57391278
57	57383778
72	57392482
108	57369370
111	57366622
140	57391650
140	57414803
140	57391645
140	57398879
156	57356984
156	57377345
159	57373550
161	57366341
268	57374014
268	57368698

Unimplemented

SP1 Possibly Timed Out
11	57370612
22	57399202
30	57408852
30	57385944
30	57382495
30	57395339
31	57389873
43	57356804
44	57411651
