SP2 Parser Failure
8	51094555
9	51069321
17	51099686

Unidentified
2	51069048
2	51098751
2	51103216
2	51103547
2	51108723
2	51116403
2	51116423
3	51092704
3	51106967
3	51115232
4	51068913
4	51077815
4	51079370
6	51088456
6	51088463
6	51091716
6	51111938
6	51117458
8	51086689
8	51103114
8	51103409
8	51104943
8	51111949
8	51117351
8	51119965
9	51097375
9	51104694
9	51108833
9	51119491
9	51121859
9	51121865
11	51099969
12	51079001
12	51079021
12	51102457
15	51106754
15	51108841
17	51081618
17	51090819
20	51079035
20	51088693
20	51094048
20	51102669
20	51102696
20	51102886
20	51116164
20	51118867
22	51077530
22	51077533
22	51077535
22	51085690
22	51093944
22	51093988
22	51094103
22	51095655
22	51095661
22	51098946
22	51106692
22	51108031
22	51111562
22	51111930
22	51113410
22	51115112
22	51119584
23	51093251
23	51106658
24	51105074
24	51105086
24	51105089
26	51076775
28	51069083
28	51077196
28	51092785
28	51095324
28	51098327
28	51100496
28	51100722
28	51101617
28	51104928
28	51107319
28	51107402
28	51113299
28	51113430
28	51115647
28	51119145
29	51085732
29	51095269
29	51100508
29	51109609
29	51113181
30	51069293
32	51102403
32	51102414
32	51106395
35	51077294
35	51077397
35	51078039
35	51079539
35	51080815
35	51081399
35	51082111
35	51082252
35	51084124
35	51084274
35	51087257
35	51091584
35	51091841
35	51093229
35	51093641
35	51094985
35	51095272
35	51097099
35	51100064
35	51100197
35	51103281
35	51103285
35	51103447
35	51104074
35	51106240
35	51108072
35	51108083
35	51108720
35	51108758
35	51111549
35	51112972
35	51114283
35	51116993
35	51118268
42	51069033
42	51092694
43	51098002
43	51113252
43	51117454
44	51087455
45	51077784
46	51090156
46	51098336
51	51068504
51	51115674
51	51119197
81	51100057
81	51116158
268	51108085
268	51109446
268	51111831
268	51119511
302	51068545

Unimplemented
46	51082189
46	51088975

SP1 Possibly Timed Out
11	51085112
30	51113837
31	51109536
