SP2 Parser Failure
4	52706801
9	52721531
9	52721814
9	52728598
9	52728519
9	52728539
17	52734522
17	52765182
17	52765107
17	52765168
19	52689518
22	52740830
22	52742424
24	52664540
24	52797681
24	52797688
26	52767863
43	52755032
50	52733470
196	52742021
196	52774355
302	52725941

Unidentified
2	52746400
2	52725661
2	52737661
2	52746521
2	52750071
2	52771871
2	52746152
2	52749812
2	52704273
2	52664084
2	52725655
2	52737645
2	52746276
2	52758986
2	52775296
2	52788396
2	52789146
2	52726848
2	52736958
2	52716639
2	52735449
2	52775159
2	52795329
3	52752891
4	52710892
4	52734812
4	52724133
4	52689786
4	52701449
6	52690890
6	52776544
6	52759097
6	52710169
6	52788319
8	52731510
8	52744363
8	52752873
8	52683175
8	52752706
8	52797406
8	52680508
8	52799078
8	52792609
9	52763350
9	52706402
9	52718992
9	52703893
9	52728483
9	52728503
9	52749584
9	52763464
9	52708295
9	52763575
9	52766535
9	52794586
9	52684387
9	52763277
9	52763677
9	52684118
9	52684348
9	52726588
9	52730448
9	52734158
9	52715859
9	52733569
11	52693140
11	52728831
11	52769402
11	52780462
11	52728227
11	52794437
11	52684428
11	52681669
12	52686970
12	52694522
12	52780902
12	52734564
12	52764534
12	52780866
12	52463589
14	52733351
14	52733396
15	52732311
15	52709512
15	52780342
15	52663957
15	52779669
17	52763809
19	52664431
19	52726297
19	52722789
20	52767210
20	52780640
20	52766801
20	52780641
20	52723942
20	52724172
20	52780642
20	52686064
20	52691795
20	52750095
20	52766835
20	52676846
20	52721526
20	52759336
20	52759346
20	52779696
20	52727497
20	52780637
20	52779678
20	52780638
20	52798188
20	52695519
20	52737029
20	52767209
21	52799696
22	52686470
22	52732500
22	52740390
22	52753170
22	52758710
22	52725291
22	52732511
22	52776981
22	52778001
22	52712242
22	52739512
22	52761562
22	52781092
22	52793992
22	52796592
22	52796822
22	52672903
22	52796993
22	52673514
22	52755174
22	52692905
22	52696855
22	52705036
22	52716696
22	52755226
22	52763716
22	52793366
22	52701557
22	52719287
22	52754867
22	52686418
22	52686458
22	52692278
22	52708528
22	52712248
22	52717658
22	52739398
22	52740418
22	52778118
23	52556420
23	52724496
24	52664930
24	52708000
24	52727632
24	52727613
24	52727624
24	52673296
24	52776196
24	52767847
24	52795457
24	52727628
24	52698429
25	52663060
25	52754131
25	52767511
25	52662952
25	52767572
25	52769435
25	52715216
25	52767616
25	52676298
25	52778389
26	52784551
26	52795419
27	52682202
28	52664610
28	52778240
28	52788730
28	52673371
28	52714371
28	52775222
28	52794662
28	52708693
28	52721493
28	52775253
28	52785673
28	52708694
28	52721514
28	52731054
28	52765354
28	52708695
28	52721505
28	52708696
28	52708697
28	52725557
28	52775237
28	52778937
28	52708698
28	52765888
28	52775508
28	52778948
28	52778958
28	52739909
29	52745263
29	52758575
29	52794016
30	52740721
31	52801186
32	52735141
32	52553585
32	52673356
35	52745120
35	52752540
35	52772810
35	52778140
35	52798450
35	52662901
35	52745121
35	52765051
35	52797761
35	52688812
35	52716042
35	52745122
35	52769472
35	52777682
35	52662733
35	52707893
35	52745123
35	52747823
35	52752553
35	52791113
35	52663654
35	52687594
35	52724354
35	52730934
35	52745124
35	52698425
35	52745115
35	52745125
35	52752535
35	52769505
35	52798725
35	52664366
35	52694486
35	52745116
35	52745126
35	52747846
35	52748056
35	52713797
35	52720957
35	52745117
35	52745127
35	52773277
35	52778157
35	52664948
35	52705848
35	52725698
35	52745118
35	52745128
35	52752488
35	52788518
35	52801338
35	52802818
35	52736259
35	52745119
35	52750059
35	52757229
35	52765939
35	52779309
41	52691952
41	52752342
41	52795716
42	52794693
42	52692987
42	52690348
43	52733080
43	52792340
43	52743531
43	52743621
43	52743702
43	52676073
43	52675734
43	52683284
43	52742604
43	52733135
43	52733155
43	52733195
43	52743775
43	52788865
43	52675736
43	52733206
43	52714088
43	52724748
43	52745198
43	52675729
43	52733169
44	52674461
45	52735429
49	52766824
51	52729394
51	52698306
51	52704778
52	52736014
57	52766660
57	52766661
57	52683698
72	52702252
76	52766633
77	52757250
77	52775502
77	52801232
77	52775496
77	52758777
77	52736198
81	52684947
103	52628981
111	52764522
122	52745021
122	52745016
122	52745019
140	52746692
151	52766999
158	52709190
158	52709191
158	52709192
158	52707183
158	52707184
158	52709194
158	52700897
161	52792318
175	52701601
175	52701681
175	52701653
175	52701595
175	52776615
175	52701638
175	52701668
175	52774468
190	52702720
190	52702763
190	52702844
190	52702885
190	52702916
192	52752365
226	52788364
268	52740190
268	52780111
268	52459952
268	52675542
268	52706542
268	52780052
268	52689296
268	52676187
268	52728917
268	52627529
268	52682879

Unimplemented
46	52777460

SP1 Possibly Timed Out
2	52710327
6	52673692
6	52726192
6	52752848
20	52696080
21	52743980
21	52561762
22	52755594
22	52735919
30	52714401
30	52760235
30	52760278
31	52770251
31	52769729
42	52722859
43	52742912
90	52731921
140	52718332
